121.858321995,619.328,709.355,924.805,1147.17,1449.42,1429.06,2193.21,831.502,1068.47,1505.46,877.76,250.4,660.115,720.26,563.889,1008.07,1543.62,1194.12,1542.39,1120.06,842.872,1336.58,7234.11,2226.12,444.109,1299.02,976.422,1487.74,541.48,1167.36
123.344399093,593.386,579.551,656.617,1282.81,1575.67,1267.62,1946.18,797.1,1240.23,1504.1,1117.92,423.361,943.007,908.144,773.067,1199.32,1486.77,1247.02,1580.61,994.88,814.48,980.323,6016.36,2010.44,516.461,905.497,892.476,1494.03,581.85,1338.95
124.830476190,469.859,486.208,563.434,1769.43,2207.12,1258.22,1701.2,635.198,1363.66,1318.63,1321.15,718.928,1423.41,1103.17,1035.65,1400.07,1372.93,1277.55,1548.31,856.092,781.47,578.449,4925.3,1783.23,647.956,720.161,752.254,1476.75,596.248,1500.11
126.316553288,351.746,608.019,1055.21,3004.25,3551.07,1462.7,1437.65,433.547,1359.09,1100.4,1489.58,1065.47,1938.02,1277.36,1293.58,1585.14,1228.77,1254.54,1456.93,748.503,941.477,285.342,3967.41,1578.53,806.964,685.245,588.043,1315.14,565.222,1649.95
127.802630385,380.721,1017.55,2761.32,5531.53,5524.22,1901.35,1184.25,312.823,1218.91,929.848,1583.97,1350.77,2266.83,1421.16,1484.24,1683.62,1074.29,1157.29,1307.11,722.741,1432.65,234.396,3255.62,1422.02,938.094,675.972,464.239,1020.51,499.323,1721.43
129.288707483,602.451,1694.99,6039.1,9947.09,7549.25,2304.52,928.603,326.462,1003.19,821.518,1566.61,1486.86,2319.95,1518.63,1549.38,1637.06,901.932,966.811,1097.63,753.254,2256.67,398.457,2689.14,1296.02,995.738,619.974,396.033,682.561,446.116,1716.09
130.774784580,860.542,2387.62,10435.8,16671.5,8883.53,2336.05,730.926,452.155,773.675,718.861,1439.35,1421.19,2083.42,1552.1,1431.65,1452.09,743.523,708.932,854.849,752.93,3255.56,589.918,2202.67,1146.9,925.121,494.691,360.676,412.067,456.597,1530.68
132.260861678,1006.07,2757.96,14722.5,25534.9,9239.11,1993.64,581.999,600.699,598.707,600.352,1236.68,1194.79,1606.71,1481.58,1139.71,1179.09,615.749,454.62,627.326,673.03,4185.98,680.644,1790.34,960.778,741.457,330.355,337.898,259.326,525.291,1203.55
133.746938776,1030.16,2665.01,17511.2,35615.6,8695.75,1417.07,477.15,700.57,461.528,442.165,1036.18,892.671,1047.69,1264.67,768.549,874.453,501.506,272.824,418.554,516.095,4810.18,691.119,1384.47,788.818,562.442,198.165,302.003,202.523,586.917,844.051
135.233015873,958.472,2223.47,18259.3,45083.3,7586.02,818.734,420.189,716.844,357.936,293.417,838.868,637.682,583.952,928.643,415.415,628.805,409.309,177.64,263.847,338.769,5020.26,686.918,1015.96,678.355,432.857,132.194,250.502,201.922,614.01,553.086
136.719092971,830.75,1659.67,17515.6,51832.9,6361.84,384.121,397.516,676.255,305.384,194.059,653.012,480.363,292.749,569.247,179.58,479.926,334.819,154.76,175.437,196.076,4910.19,679.508,724.025,630.056,360.598,128.664,220.206,223.028,584.045,371.681
138.205170068,714.654,1199.31,16009,54519.8,5100.97,192.23,356.001,625.016,329.96,163.553,525.022,393.038,153.826,286.279,100.826,409.373,277.645,176.348,144.787,86.9837,4455.19,656.923,551.356,627.717,335.41,148.042,225.33,243.404,501.326,298.498
139.691247166,714.711,981.706,14066.5,53331.3,3877.02,284.274,342.341,626.948,426.388,175.315,463.268,337.172,103.259,115.986,137.361,381.704,254.66,217.513,149.314,58.7903,3690.44,683.186,492.892,613.19,329.536,183.339,259.565,248.842,446.769,323.934
141.177324263,879.61,889.38,11813.5,49728.8,2986.42,668.575,431.421,676.99,554.6,170.816,447.103,270.896,107.402,48.4948,183.986,383.311,268.913,226.069,169.85,156.647,2750.35,809.942,485.389,534.59,346.885,228.685,301.073,249.173,433.507,402.438
142.663401361,1146.82,794.175,9439.66,45784.5,2558.65,1268.65,626.118,771.435,663.136,147.647,468.907,215.47,140.752,49.0031,178.206,402.466,311.264,192.63,194.209,351.852,1833.92,1000.46,481.936,404.109,399.699,278.506,346.503,256.422,462.07,521.216
